run,R,F,T,epsilon0,epsilon_r,epsilon_s,C_tot,lambda_D,L_Au,L_gap,L_Pd_len,out_of_plane_width,Cdl_Au,Cdl_C,Cdl_Pd,g_Au,g_C,g_Pd,pzc_Au,pzc_C,pzc_Pd,it0_1,it0_2,alpha1,alpha2,z_R1,z_O2,E1_eq,E2_eq,pH,pH_ref,E1_eq_pH_slope_V_per_pH,E2_eq_pH_slope_V_per_pH,it0_1_pH_order,it0_2_pH_order,N_modes,Nx,xtol,max_bracket_expands,use_edl,use_affine_phi2,use_closed_form_when_affine,do_self_checks,do_convergence_check,dh_warn_threshold,dh_violation_action,do_ofat,do_heatmaps,do_sensitivities,ofat_n,ofat_L_gap_n,heatmap_nx,heatmap_ny,scan_mode,heatmap_mode,sensitivity_mode,ofat_pH_min,ofat_pH_max,ofat_C_tot_min,ofat_C_tot_max,heatmap_C_tot_min,heatmap_C_tot_max,heatmap_Cdl_C_min,heatmap_Cdl_C_max,heatmap_pzc_C_offsets,ofat_L_gap_min,ofat_L_gap_max,mode,E_mix,i_mix,i_mix_norm_A_per_m2,i_mix_phys_A_per_m,i_mix_abs_A,residual,residual_norm_A_per_m2,residual_phys_A_per_m,residual_abs_A,converged,method,iterations,out_of_plane_width_m,a1,b1,a2,b2,max_abs_phi_tilde,debye_huckel_ok,delta_pH,E1_eq_eff,E2_eq_eff,it0_1_eff,it0_2_eff,use_edl_case,C_tot_M,phi2_1_meanV,phi2_2_meanV,scan_param,scan_value,scan_value_M,delta_pzc,L_gap_nm,Cdl_Au_uF_per_cm2,Cdl_Pd_uF_per_cm2,L_Au_nm,L_Pd_len_nm,pzc_Au_V,pzc_Pd_V
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,5.416666666666666e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,541.6666666666666,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,5.833333333333333e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4627644783907501,0.2485376167126983,0.2485376167126983,7.558570460404878e-10,7.558570460404878e-10,2.7275515179780996e-11,2.7275515179780996e-11,8.295078469692437e-20,8.295078469692437e-20,True,brentq,15,1.0,0.47246086463764264,-0.2400428667418517,0.6133903249922669,-0.227319515064452,2.300327803084995,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,583.3333333333333,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,5.833333333333333e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,583.3333333333333,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,6.249999999999999e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4626717910322167,0.2492897671312018,0.2492897671312018,7.581444993484729e-10,7.581444993484729e-10,3.066991105526995e-14,3.066991105526995e-14,9.327388215586935e-23,9.327388215586935e-23,True,brentq,18,1.0,0.47044476636873683,-0.23887849176491285,0.6129946452990457,-0.227156630604331,2.2826255325348512,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,625.0,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,6.249999999999999e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,625.0,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,6.666666666666666e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4625939131228578,0.25017638699549727,0.25017638699549727,7.608409035405267e-10,7.608409035405267e-10,1.0696998842263383e-13,1.0696998842263383e-13,3.2531904237893255e-22,3.2531904237893255e-22,True,brentq,18,1.0,0.4688526563954519,-0.2379276293390141,0.6123518363642358,-0.22690198365903502,2.285529740739676,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,666.6666666666666,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,6.666666666666666e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,666.6666666666666,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,7.083333333333333e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4625192501574165,0.25095186521695867,0.25095186521695867,7.631993017801787e-10,7.631993017801787e-10,1.4988010832439613e-14,1.4988010832439613e-14,4.558180666440674e-23,4.558180666440674e-23,True,brentq,18,1.0,0.4677389709085949,-0.23723739869415741,0.6120865729147426,-0.22680146996631764,2.299202488801793,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,708.3333333333333,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,7.083333333333333e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088674092159408e-11,7.088674092159408e-11,2.1558202458491647e-19,2.1558202458491647e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,708.3333333333333,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,7.499999999999999e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46244967996056036,0.2515046482731607,0.2515046482731607,7.648804354994463e-10,7.648804354994463e-10,9.497402864155902e-13,9.497402864155902e-13,2.888367148967907e-21,2.888367148967907e-21,True,brentq,18,1.0,0.4670055269777436,-0.23677417271015383,0.6120872656014458,-0.22680650212525996,2.2987724079075758,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,749.9999999999999,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,7.499999999999999e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,749.9999999999999,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,7.916666666666666e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4624037541270185,0.2519111554313963,0.2519111554313963,7.661167123410861e-10,7.661167123410861e-10,-2.0696822033983153e-10,-2.0696822033983153e-10,-6.29435454155657e-19,-6.29435454155657e-19,True,brentq,17,1.0,0.4665377747753328,-0.2364842429876272,0.611849387545817,-0.22671399730316583,2.285935261645882,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,791.6666666666665,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,7.916666666666666e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774952,0.6555361211260002,0.6555361211260002,1.9936281784656797e-09,1.9936281784656797e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,791.6666666666665,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.333333333333332e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.462390374097501,0.25225039517175574,0.25225039517175574,7.67148414308133e-10,7.67148414308133e-10,2.1809493100377608e-10,2.1809493100377608e-10,6.632742056727695e-19,6.632742056727695e-19,True,brentq,17,1.0,0.46625660716464434,-0.2363205588388272,0.6112320125152438,-0.22646792705765226,2.2780297719820872,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,833.3333333333333,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.333333333333332e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774952,0.6555361211260002,0.6555361211260002,1.9936281784656797e-09,1.9936281784656797e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,833.3333333333333,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.749999999999999e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4624014437215854,0.2525211610953962,0.2525211610953962,7.679718724788447e-10,7.679718724788447e-10,2.236342222516896e-10,2.236342222516896e-10,6.801203973084033e-19,6.801203973084033e-19,True,brentq,17,1.0,0.46610738301177174,-0.2362430536871461,0.6104932268681761,-0.22617223178139875,2.2848125237274974,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,874.9999999999999,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,8.749999999999999e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,874.9999999999999,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.166666666666665e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46242116793608645,0.2526927253451077,0.2526927253451077,7.684936367441834e-10,7.684936367441834e-10,-1.8024381986947446e-10,-1.8024381986947446e-10,-5.481607293719336e-19,-5.481607293719336e-19,True,brentq,17,1.0,0.46604105022600456,-0.23621429770821917,0.6099394130719339,-0.22595017479514046,2.299776946200355,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,916.6666666666665,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.166666666666665e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,916.6666666666665,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.583333333333332e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4624372786363748,0.2527583443857932,0.2527583443857932,7.686931985445762e-10,7.686931985445762e-10,1.9938628526006141e-10,1.9938628526006141e-10,6.063771375576892e-19,6.063771375576892e-19,True,brentq,17,1.0,0.46600675293836724,-0.23619838762159037,0.6096890135520834,-0.22584983489160798,2.3123089249336637,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,958.3333333333331,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,9.583333333333332e-07,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,958.3333333333331,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-06,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.46244574060959415,0.25274839614741446,0.25274839614741446,7.686629437840545e-10,7.686629437840545e-10,8.210288005017219e-11,8.210288005017219e-11,2.4969274754845983e-19,2.4969274754845983e-19,True,brentq,17,1.0,0.4659514040832249,-0.23616158988476885,0.6096518437854647,-0.22583572629688983,2.316433313685579,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,1000.0,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:without_edl,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,1e-06,3.7e-08,1.0,0.23,0.03162277660168379,0.377,1.0063683869224698,0.1383659246897658,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4915721295774951,0.6555361211259985,0.6555361211259985,1.9936281784656743e-09,1.9936281784656743e-09,7.088829523382856e-11,7.088829523382856e-11,2.1558675158708908e-19,2.1558675158708908e-19,True,brentq,12,1.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.1,0.834,8.85e-05,0.0003878,without_edl,0.01,,,,,,,1000.0,,,,,,
heatmap_compare:Lgap_vs_Cdlgap:with_edl_FULL,8.314,96485.0,298.0,8.8541878128e-12,78.5,,10.0,3.0412178890177212e-09,1.1e-08,0.0,3.7e-08,1.0,0.23,0.042169650342858224,0.377,1.0063683869224698,0.18451392605489914,1.6495690516077002,0.513,0.261,0.371,8.85e-05,0.0003878,0.5,0.37,-1.0,1.0,0.1,0.834,7.0,7.0,0.0,-0.059126500015747985,0.0,1.0,80,1200,1e-10,12,True,True,True,False,False,1.0,warn,True,True,False,15,15,25,25,BOTH,BOTH,BOTH,0.0,14.0,0.1,10000.0,0.1,10000.0,0.01,10.0,"[-0.1, 0.0, 0.1]",0.0,1e-06,FULL,0.4625160645365303,0.2547962096294298,0.2547962096294298,7.748907907789312e-10,7.748907907789312e-10,-5.440092820663267e-15,-5.440092820663267e-15,-1.6544507604118e-23,-1.6544507604118e-23,True,brentq,13,1.0,0.509109360603414,-0.255676748117779,0.6208866605509752,-0.23134585229715862,2.220992193218713,False,0.0,0.1,0.834,8.85e-05,0.0003878,with_edl_FULL,0.01,,,,,,,0.0,,,,,,
